"date","series_id","value","realtime_start","realtime_end"
1947-04-01,"CES3200000006",5466,2025-05-14,2025-05-14
1947-05-01,"CES3200000006",5458,2025-05-14,2025-05-14
1947-06-01,"CES3200000006",5421,2025-05-14,2025-05-14
1947-07-01,"CES3200000006",5465,2025-05-14,2025-05-14
1947-08-01,"CES3200000006",5521,2025-05-14,2025-05-14
1947-09-01,"CES3200000006",5556,2025-05-14,2025-05-14
1947-10-01,"CES3200000006",5558,2025-05-14,2025-05-14
1947-11-01,"CES3200000006",5568,2025-05-14,2025-05-14
1947-12-01,"CES3200000006",5569,2025-05-14,2025-05-14
1948-01-01,"CES3200000006",5569,2025-05-14,2025-05-14
1948-02-01,"CES3200000006",5554,2025-05-14,2025-05-14
1948-03-01,"CES3200000006",5566,2025-05-14,2025-05-14
1948-04-01,"CES3200000006",5450,2025-05-14,2025-05-14
1948-05-01,"CES3200000006",5504,2025-05-14,2025-05-14
1948-06-01,"CES3200000006",5604,2025-05-14,2025-05-14
1948-07-01,"CES3200000006",5564,2025-05-14,2025-05-14
1948-08-01,"CES3200000006",5537,2025-05-14,2025-05-14
1948-09-01,"CES3200000006",5586,2025-05-14,2025-05-14
1948-10-01,"CES3200000006",5504,2025-05-14,2025-05-14
1948-11-01,"CES3200000006",5467,2025-05-14,2025-05-14
1948-12-01,"CES3200000006",5401,2025-05-14,2025-05-14
1949-01-01,"CES3200000006",5333,2025-05-14,2025-05-14
1949-02-01,"CES3200000006",5310,2025-05-14,2025-05-14
1949-03-01,"CES3200000006",5296,2025-05-14,2025-05-14
1949-04-01,"CES3200000006",5261,2025-05-14,2025-05-14
1949-05-01,"CES3200000006",5246,2025-05-14,2025-05-14
1949-06-01,"CES3200000006",5226,2025-05-14,2025-05-14
1949-07-01,"CES3200000006",5174,2025-05-14,2025-05-14
1949-08-01,"CES3200000006",5240,2025-05-14,2025-05-14
1949-09-01,"CES3200000006",5248,2025-05-14,2025-05-14
1949-10-01,"CES3200000006",5304,2025-05-14,2025-05-14
1949-11-01,"CES3200000006",5254,2025-05-14,2025-05-14
1949-12-01,"CES3200000006",5248,2025-05-14,2025-05-14
1950-01-01,"CES3200000006",5254,2025-05-14,2025-05-14
1950-02-01,"CES3200000006",5265,2025-05-14,2025-05-14
1950-03-01,"CES3200000006",5297,2025-05-14,2025-05-14
1950-04-01,"CES3200000006",5308,2025-05-14,2025-05-14
1950-05-01,"CES3200000006",5340,2025-05-14,2025-05-14
1950-06-01,"CES3200000006",5346,2025-05-14,2025-05-14
1950-07-01,"CES3200000006",5371,2025-05-14,2025-05-14
1950-08-01,"CES3200000006",5479,2025-05-14,2025-05-14
1950-09-01,"CES3200000006",5493,2025-05-14,2025-05-14
1950-10-01,"CES3200000006",5499,2025-05-14,2025-05-14
1950-11-01,"CES3200000006",5490,2025-05-14,2025-05-14
1950-12-01,"CES3200000006",5496,2025-05-14,2025-05-14
1951-01-01,"CES3200000006",5536,2025-05-14,2025-05-14
1951-02-01,"CES3200000006",5562,2025-05-14,2025-05-14
1951-03-01,"CES3200000006",5531,2025-05-14,2025-05-14
1951-04-01,"CES3200000006",5524,2025-05-14,2025-05-14
1951-05-01,"CES3200000006",5506,2025-05-14,2025-05-14
1951-06-01,"CES3200000006",5496,2025-05-14,2025-05-14
1951-07-01,"CES3200000006",5453,2025-05-14,2025-05-14
1951-08-01,"CES3200000006",5395,2025-05-14,2025-05-14
1951-09-01,"CES3200000006",5341,2025-05-14,2025-05-14
1951-10-01,"CES3200000006",5315,2025-05-14,2025-05-14
1951-11-01,"CES3200000006",5309,2025-05-14,2025-05-14
1951-12-01,"CES3200000006",5335,2025-05-14,2025-05-14
1952-01-01,"CES3200000006",5334,2025-05-14,2025-05-14
1952-02-01,"CES3200000006",5329,2025-05-14,2025-05-14
1952-03-01,"CES3200000006",5332,2025-05-14,2025-05-14
1952-04-01,"CES3200000006",5327,2025-05-14,2025-05-14
1952-05-01,"CES3200000006",5309,2025-05-14,2025-05-14
1952-06-01,"CES3200000006",5329,2025-05-14,2025-05-14
1952-07-01,"CES3200000006",5358,2025-05-14,2025-05-14
1952-08-01,"CES3200000006",5378,2025-05-14,2025-05-14
1952-09-01,"CES3200000006",5409,2025-05-14,2025-05-14
1952-10-01,"CES3200000006",5434,2025-05-14,2025-05-14
1952-11-01,"CES3200000006",5466,2025-05-14,2025-05-14
1952-12-01,"CES3200000006",5473,2025-05-14,2025-05-14
1953-01-01,"CES3200000006",5476,2025-05-14,2025-05-14
1953-02-01,"CES3200000006",5481,2025-05-14,2025-05-14
1953-03-01,"CES3200000006",5488,2025-05-14,2025-05-14
1953-04-01,"CES3200000006",5494,2025-05-14,2025-05-14
1953-05-01,"CES3200000006",5511,2025-05-14,2025-05-14
1953-06-01,"CES3200000006",5501,2025-05-14,2025-05-14
1953-07-01,"CES3200000006",5496,2025-05-14,2025-05-14
1953-08-01,"CES3200000006",5469,2025-05-14,2025-05-14
1953-09-01,"CES3200000006",5430,2025-05-14,2025-05-14
1953-10-01,"CES3200000006",5391,2025-05-14,2025-05-14
1953-11-01,"CES3200000006",5346,2025-05-14,2025-05-14
1953-12-01,"CES3200000006",5304,2025-05-14,2025-05-14
1954-01-01,"CES3200000006",5263,2025-05-14,2025-05-14
1954-02-01,"CES3200000006",5256,2025-05-14,2025-05-14
1954-03-01,"CES3200000006",5252,2025-05-14,2025-05-14
1954-04-01,"CES3200000006",5223,2025-05-14,2025-05-14
1954-05-01,"CES3200000006",5207,2025-05-14,2025-05-14
1954-06-01,"CES3200000006",5197,2025-05-14,2025-05-14
1954-07-01,"CES3200000006",5181,2025-05-14,2025-05-14
1954-08-01,"CES3200000006",5180,2025-05-14,2025-05-14
1954-09-01,"CES3200000006",5192,2025-05-14,2025-05-14
1954-10-01,"CES3200000006",5196,2025-05-14,2025-05-14
1954-11-01,"CES3200000006",5210,2025-05-14,2025-05-14
1954-12-01,"CES3200000006",5224,2025-05-14,2025-05-14
1955-01-01,"CES3200000006",5237,2025-05-14,2025-05-14
1955-02-01,"CES3200000006",5251,2025-05-14,2025-05-14
1955-03-01,"CES3200000006",5277,2025-05-14,2025-05-14
